datetime_utc,datetime,metered,xgboost_pred,lightgbm_pred,xgboost_residual_pred,lightgbm_residual_pred,transformer_pred,lstm_pred,moe_transformer_pred,mstnn_pred,transformer_residual_pred,lstm_residual_pred,moe_transformer_residual_pred,mstnn_residual_pred,moe_mstnn_pred,moe_mstnn_residual_pred,moe_lstm_pred,moe_lstm_residual_pred
2026-08-20 16:00:00+00:00,2026-08-20 12:00:00,,19206.9,19134.2,19700.8,19603.0,19390.5,19082.6,19336.5,19906.4,20125.0,20553.9,20019.8,19976.1,20362.5,19865.7,19628.3,20476.8
2026-08-20 17:00:00+00:00,2026-08-20 13:00:00,,19571.0,19378.6,20311.4,20086.6,20023.8,19622.2,19864.8,20488.0,20538.3,21029.0,20299.1,20386.9,20866.6,20226.2,19921.2,20985.9
2026-08-20 18:00:00+00:00,2026-08-20 14:00:00,,20088.2,19891.4,20840.4,20517.6,20365.1,19979.2,20242.4,20909.8,20851.4,21493.7,20674.2,20826.9,21349.9,20716.5,20690.0,21323.7
2026-08-20 19:00:00+00:00,2026-08-20 15:00:00,,20475.0,20072.3,21342.8,20892.7,20639.9,20181.3,20324.9,21097.8,21116.1,21821.8,21120.5,21212.9,21581.1,21109.7,20702.0,21674.1
2026-08-20 20:00:00+00:00,2026-08-20 16:00:00,,20528.0,20264.5,21639.6,21351.3,20767.3,20256.4,20271.1,21261.8,21472.8,22102.4,21324.0,21607.6,21748.3,21401.2,20799.0,21937.6
2026-08-20 21:00:00+00:00,2026-08-20 17:00:00,,20473.1,20357.0,21868.6,21698.9,20690.4,20177.8,20195.7,21237.7,21604.4,22203.9,21557.9,21757.6,21774.0,21584.9,20602.9,22041.8
2026-08-20 22:00:00+00:00,2026-08-20 18:00:00,,20156.0,20125.4,21640.4,21484.0,20515.9,19832.0,19745.2,20920.2,21328.5,22001.5,21228.8,21592.5,21474.7,21300.7,20060.9,21795.4
2026-08-20 23:00:00+00:00,2026-08-20 19:00:00,,19936.5,19701.9,21100.8,21049.1,20127.4,19417.7,19448.9,20539.0,20988.0,21483.2,20848.5,21104.7,20779.6,20875.6,19671.3,21315.3
2026-08-21 00:00:00+00:00,2026-08-20 20:00:00,,19704.9,19189.8,20550.1,20468.0,19616.3,18869.1,18867.2,19953.2,20384.7,20919.4,20373.0,20478.2,20071.2,20466.3,19119.1,20878.6
2026-08-21 01:00:00+00:00,2026-08-20 21:00:00,,18831.0,18419.8,19580.2,19617.1,18933.1,18143.0,19027.7,19070.5,19557.7,19968.0,19255.7,19629.5,19411.4,19275.7,18293.6,19878.3
2026-08-21 02:00:00+00:00,2026-08-20 22:00:00,,17700.7,17622.4,18464.9,18502.1,17986.6,17209.6,18034.4,17949.3,18430.4,18914.1,18128.3,18624.5,18624.2,18271.5,17096.5,18763.2
2026-08-21 03:00:00+00:00,2026-08-20 23:00:00,,16725.6,16654.4,17473.7,17447.1,17063.0,16276.5,16781.7,16930.8,17497.8,17927.2,17291.8,17551.9,17205.3,17314.5,16086.2,17817.9
